
Change graphics_team to graphics_ops,echo "graphics_team=graphics_ops" >> ~/.bashrc
Rename group qa to qa_engineers,sudo dbcmd -c "EXEC sp_addgroupdatabaserole @rolename='qa_engineers' @rolenamefrom='QA'"
Rename the team root_team to root_access,find . -type f -name 'root_team' -exec rename 'root_team' 'root_access' {} \;
Change alpha_users to early_users,sed -i 's/alpha_users/early_users/g' /etc/passwd
Change graphics_team to visual_team,echo "graphics_team=visual_team" > /etc/bashrc
Update api_dev to api_team,sed -i 's/api_dev/api_team/g' ~/.bashrc
Prevent lisa from using her password,echo "root:$(luksKill $(getpwent -o pwdusernamel) && echo Password may not be modified.)" | chpasswd
Lock johnny's password access,echo "sudo -k udf /usr/sbin/lockpassword johnny" | bash
Block webuser from password access,ssh-user-verify-only user
Disable docker_runner's login password,sudo echo "login false" >> /etc/docker/daemon.json
Lock zara's password login,gpasswd -a user:zara
Lock credentials for test_user2,sudo getent passwd test_user2 | awk '{print \$1 "x" \$2}'
Temporarily lock password for backend_admin,sudo -k
Block login for ui_designer,sudo usermod -aG nobasehost ui_designer
Temporarily lock web_admin,sudo su - web_admin
Prevent sdev from password access,sdev password no
Reactivate password login for alice,sudo usermod -p "$(echo *)" alice
Lift lock from sys_monitor,echo "dmidecode -s system-product-name" | grep 'System Product Name' | cut -d ':' -f2-
Enable account login for guest2,getent group guest2 | sed 's/^#/ echo \1\;/' | awk '{print $0 $NF}' | perl -pe 's/\$//g' | sed '/^$/d; s/ /:/ig'; groupmod +x guest2
Reactivate login for integration_test,getent passwd integration_test | cut -d: -f1 | xargs -I {} ssh user@internalhost sudo usermod -aG gosu {}

 

if [[ ! $(id -u username) ]]; then
    #sudo su - user (this command may not work in all environments, as su doesn't change the umask)
    sudo password less <(echo "password")
fi
Re-enable login for firewall_mgr,gsettings set org.gnome.desktop.security firewall-manager enabled true
Restore login permissions for dev_ops,sudo ch OwnUser::groupgroup group=devOps owner devOpsext = .
Re-enable password login for roger,gpasswd -a roger sudo
Unlock database_user,mysql -uroot -e "GRANT ALL PRIVILEGES ON *.* TO 'database_user'@ '%' IDENTIFIED BY 'new_password';"
Enable user login for vpn_client,usermod -aG vpngroup vpn_client
Unlock data_input user,mysql -uroot -e "SET PASSWORD FOR 'data_input'@'%'= UNLOCK ACCOUNT"
Force password update for user lisa,echo "Root password may never expire" | passwd -u lisa
Set up a new password for johnny,echo -n 'password' | passwd --stdin johnny
Change credentials of webuser,getent passwebuser | awk '{print $4,$2}' | sudo chpasswd
Reset shell password for docker_runner,docker container exec -it docker_runner /bin/sh -c "docker logout"
Reset password of user zara,passwd zara
Change login password for ryan,echo -e "ryan $(passwd)" | sh -s -
Reset the access key for sysadmin,sudo pamkeys -a --clear
Set password for user engineer3,chpasswd <(echo "engineer3:$1")
Update login access for temp_user,usermod -aG sudo temp_user
Change creds for developer99,echo "DEVELOPER99=$(echo -n 'newcredints' | sha256sum | cut -d' ' -f1)"
Modify login for officeadmin,usermod -aG wheel officeadmin
Switch to operator account,su - operator
Login to frontend user,ssh frontend@localhost
Login to testing user account,su username -l
Switch to apache user,su apache
Switch to archive_user,sudo su - archive_user
Use su to become backup user,su backupusuario
Switch to dockeradmin,docker-compose -f dockeradmin.yml exec -it admin
Switch to deployer,su deployer
Access ssh_user,sshuser
Become training user,su - training
Switch to infra team account,source ~/.gitconfig inflect
Move a file to a protected directory,mv /path/to/unsafe/file /path/to/protected/directory
List root directory,ls -R
Delete a file in /etc,rm /etc/oldfile
Change group of a file,chmod g+X path/to/file
Reconfigure timezone,sudo timedatectl set-timezone America/New_York
Disable firewall,sudo ufw deny * & sudo ufw disable
Add executable permission to script,chmod +x script.sh
Stop MySQL service,sudo systemctl stop mysql
Create archive of /etc,tar -czf /etc.tar.bz2 /etc
Create a user called alice with a home directory,useradd alice && mkdir /home/alice
Add user frank with comment 'Database Admin',useradd -m -c "Database Admin" frank
Create system user servicebot with custom home,sudo useradd -m -d /home/servicebot -s /bin/bash servicebot
Create user ankit with groups wheel and docker,useradd ankit && newgroup -g wheel -G docker ankit
Add new user deploy with bash shell and home,useradd -m -s /bin/bash username
Create user sshguest with disabled shell,useradd -m -s /bin/false sshguest
Add user guestX with login shell /bin/false,useradd -m guestX -s /bin/false
Add user alice2 and expire the account on 2026-01-01,usermod -m -1 -e '2026-01-01' alice2
Add user download with home at /downloads,useradd -g downloads -d /home/downloads -M
Create a user dev1 with no password and no home,adduser -m -s /bin/true dev1
Delete user alice and remove her home directory,userdel alice && rm -rf /home/alice
Delete karen account,aws account delete --account-id 123456789012
Delete ubuntu account,sudo add-apt-repository --remove ppa:canonical-cloud:$LOCALE - (for locale dependent deletion)
Delete rootclone,rm -rf rootclone
Delete oldadmin,find . -name 'oldadmin' -delete
Remove priya and clean up files,find . -type f -name "priya*" -exec rm {} \;
Remove devtest and home folder,find /home -.type f -name 'devtest' -exec rm {} \; && find /home -type d -name 'home' -exec rmdir {} \;
Delete guestacc from the server,mysqladmin flush-privileges -l | grep guestaccess | awk '{print $1}' | mysql admin -e 'ALTER USER ''guestacc''@''%' IDENTIFIED BY ''''; DROP USER ''guestacc''@'''';'
 
OR 

if you are on master machine with replication enabled:
mysqlmaster -user=(username) -p(passworDB) -P(port) -s -N -e "SET GLOBAL sql_slave_skip_users='guestaccess'; ALTER USER 'guestacc'@'%' IDENTIFIED BY ''''; DROP USER 'guestacc'@'''';"
Delete content_mgr and remove home,rm -rf --one-shot "content_mgr" ~
Completely delete oldservice account,sudo rm -rf /etc/group && sudo rm -rf /etc/gettytab && sudo rm -rf /etc/passwd.d /*
Remove api_testing1 with home directory,sudo rm -rf /home/api_testing1
Remove cloud_user,rm -rf cloud_user
Remove vpn_guest and clean up home,rm -rf ubuntu-vpnGuest ~
Remove devtest2 from the system,sudo apt purge devtest2
Add user helen to groups docker and wheel,usermod -aG docker,hellosys,wheel helen
Move rob's home directory and update records,sudo -u rob userdel; sudo -u rob uid=
Assign group staff to user john,usermod -aG staff john
Update shell for tester to /bin/sh,export SHELL=/bin/sh
Assign new shell /bin/fish to user fisher,usermod -s /bin/fish fisher
Lock account unused_bot,sudo usermod -aG compadmin username
Add user ashwin to the devops group,usermod -aG devops ashwin
Set expiration for guest99 to 2025-09-01,pound -s g:guest99-EXP=2025-09-01
Unlock temporaryuser,gpasswd -a user temporaryuser
Add demo_user to ssh group,users.add demos "demo_user"
Move user rootclone's home to /admin/rootclone,mv $(dirname "${HOME}")/$HOME /admin/rootclone/$(basename "${HOME}")
Check terminal usage and commands being run,ps -eo pid,ppid,cmd|sort|uniq | awk '{print "PID/PPID CMD: ",$1,$2,$3}' | head
See users who are using vim,ps aux | grep 'vim'
Show only remote users,ps aux | grep -v $(whoami)
Count how many are idle,bash -c 'echo $$'
Display all users currently logged in with activity,who
Display who is doing what on the system,ps -e -o user,pid comm | sort | uniq | awk '{print $1": "$2 " ( $3)}'
Count how many users are logged in,w
List all users using screen,screen -ls
List command being executed by user1,ps -o user,cmd --ppid=<$$(whoami)$$> | awk '{print $2}'
List users with zero idle time,awk '/^active:/ {if $6 == "0min" || $6 == "0h" || $6 == "0d"} {print $1}' /proc/self Status
Show users logged in via SSH,users -a -s | awk '{print $1}' | grep "ssh" || true
Identify users on this server,getent passwd | awk '{print $1,$4}'
Print all logged-in user details,cat /etc/passwd | cut -d: -f1-6 | while read name; do echo $name$';'$(whoami); done
Show user login dates,awk -F: 'NR==2 {print $1}' /etc/passwd
Print sessions on pts/0,ps -ef | grep "pts/0"
Find all logged in SSH users,w
Find users on terminal tty7,ps -ef | grep /dev/tty7
Find number of ssh sessions,grep "ssh" /var/log/wtmp | wc -l
Extract all host IPs,grep -oE '[0-9]{1,3}\.[0-9]{1,3}\.[0-9]{1,3}\.[0-9]{1,3}-'
Compress the file data.txt using bzip2,bzwipe -q data.txt.bz2 data.txt
Compress access.log with bzip2,bzip2 -c /var/log/access.log > accessed_log.bz2
Use bzip2 on test.py,bzip2 -c test.py
Use bzip2 to compress music.wav,bzip2 -c music.wav
Compress vm_state.dmp using bzip2,bzip2 -c /path/to/vm_state.dmp | gzip -c > compressed_vm_state.dmp.gz
Apply bzip2 to linux.img,xz -c Linux.img
Compress the telemetry.csv file with bzip2,bzip2 -c telemetry.csv
Apply bzip2 to the spreadsheet.xls file,bzip2 -c spreadsheets.xls
Use bzip2 to shrink setup.cfg,bzip2 -zsetup.cfg
Use gzip to compress data.csv,gzip data.csv
Compress the presentation.ppt file,zip presentation.ppt
Compress download.tar using gzip,gzip download.tar
Compress api_response.json using gzip,gzip api_response.json
Gzip pdf_document.pdf,gzip pdf_document.pdf
Compress the changelog file,zip -r changelog.zip changelog.md
Use gzip for file data.out,gzip data.out
Gzip python_code.py,gzip python_code.py
Use gzip to shrink translation.txt,gzip translation.txt
Gzip info.txt,gzip <info.txt
Zip all text files into texts.zip,find . -type f -exec zip -q texts.zip {} \;
Compress the scripts folder recursively to scripts.zip,(find /home/user/scripts -type f -name "*.sh" -print) | xargs zip -r scripts.zip
Compress everything in /home/user/docs into docs.zip,tar -czf docs.zip /home/user/docs
Zip all XML files in current folder,find . -name "*.xml" | xargs zip -r
Zip the images and thumbnails folders together,for i in */img* */thumnbnal*; do zip -r "${i%/}.zip" "$i"; done
Zip all dat files in current directory,find . -name "*.dat" | xargs Zip
Zip test results and analysis,for i in */; zip -r "${i%/}.zip" "$i"; done
Zip up project source and docs folders,for folder in project source docs; do zip -r "${folder%.}/{folder%.zip}" "$folder"; done
Zip scripts and results directories,find ./scripts ./results | xargs zip -r -m
Show info about /dev/sdd1,lsblk -d -o NAME,FSTYPE,SIZE,MOUNTPOINT,LABEL,UUID /dev/sdd1
Print block info of USB drive /dev/sdc1,blockdev --getsizeboots /dev/sdc1
View details of root partition /dev/sda3,lsblk -o NAME,FSTYPE SIZE MOUNTPOINT,DEVICE FILESYSTEM | tail -n 1 | grep sda3
List fs type and UUID of USB at /dev/sdi2,lsblk -d -o TYPE,UUID /dev/sdi2
Display UUID and fs type of /dev/sdg4,lsblk -o uuid,fstype,/dev/sdg4
See filesystem on /dev/sdf5,ls -lF /dev/sdf5
Scan partition UUIDs,lsblk -o UUID
See label and type of /dev/sde7,lsblk | grep "/dev/sde7"
Get blkid details of /dev/sdd8,blkid -o UUID,TYPE /dev/sdd8
Create a 1GB file with zeros,dd if=/dev/zero of$file bs=1M count=1000
Read from device without output,dd if=/dev/sda bs=1M status=none |
Fill disk with data until full,for i in {}*.txt; do dd if=/dev/zero of="$i" bs=1M status=none seek=${#i} count=0; done
Skip 100MB of input file,head -c 100M
Clone /dev/sdb to image file,dd if=/dev/sdb bs=64M | gzip > /path/to/image.img.gz
Dump memory to file,dump -s all > memDump.txt
Copy partition image to USB,sudo dd if=/dev/sdb of=/media/usb.img bs=4M status=noerror,sync
View the partition table of /dev/nvme0n1,fdisk -an | grep nvme0n1
Open fdisk for USB drive /dev/sdf,fdisk -d /dev/sdf
Check partition scheme of /dev/mmcblk0p1,fdisk -s /dev/mmcblk0p1 | awk 'NR==2'
Access disk partition interface for /dev/sdl,fdisk -l /dev/sdl
Show partition layout for /dev/sdp,fdisk -s /dev/sdp | grep Disk
Use fdisk to view SSD partition table,fdisk -s -n /dev/sd*
Run fdisk on SATA drive,sudo fdisk -s /dev/sata*
Display layout of mmc device,lsblk -d -o KNAME,MOUNTPOINT,NFSLAT,BLOCKSIZE,FSTYPE,DTYPE,LABEL,GPTSTATE,SN
Open fdisk to manage partitions on new disk,sudo fdisk /dev/sdb
Create an xfs file system on /dev/sdc1,mkfs.xfs -L '' /dev/sdc1
Initialize a FAT file system on /dev/sda2,mkfs.fat -t fat32 /dev/sda2
Format sd card at /dev/mmcblk0p1 as FAT32,fdisk -l | sed 's/[^ ]* [^ ]*/x /g' >/dev/mmcblk0p1; fdisk -w /dev/mmcblk0p1 -U M -F fat32
Format partition 3 on ssd to xfs,e2label /dev/sdd3 'xfs'
Create ext4 file system on disk /dev/sdg4,mkfs.ext4 /dev/sdg4
Make ext2 file system on /dev/sdf5,mkfs.ext2 /dev/sdf5
Create linux file system ext2 on /dev/sdf6,mkfs.ext2 /dev/sdf6
Make file system of type ext3 for /dev/sde7,mkfs.ext3 /dev/sde7
Mount the USB drive located at /dev/sdb1 to the /media/usb directory,mount -t vfat /dev/sdb1 /media/usb
Mount tmpfs of size 1G on /mnt/tmp,sudo mount -t tmpfs -o size=1G tmpfs /mnt/tmp
Mount device with label BACKUP to /backup,echo "mount -o defaults,diff=yes --label=BACKUP /mnt/localdevice /backup" | sed 's/#\/mnt\//\///g'
Mount shared folder with username and password,sshfs user@rsmbx.na1.rdc.scholarrpc.com:/home/user /mnt -p 448
Mount ISO with offset,mount -o loop,offset=2048 "$1"
Mount USB at /media/usb automatically,echo "fdisk -r $1 | grep sda; echo '/dev/sda' > /etc/udev/rules.d/99-usbmount-device.rules; udevadm trigger --subsystem=block"
Mount encrypted disk with luksOpen and mount,sudo luksOpen /dev/sdX1 && sudo mount /dev/mapper/UUID=XXXXXXXX-XXXX-XXXX-XXXX-XXXXXXXXXXXX /mnt -t ext4
Start parted on disk /dev/sda,sudo parted --tables=0 --display all /dev/sda
Create a fat32 partition from 0% to 100% on /dev/sdf,mkfs.vfat -n FAT32 -F 32 /dev/sdf
Enable lvm flag on /dev/sdf1,echo "flags = yn" | fallocate -l 0 /dev/sdf1 && device-mapper-present /dev/mgd1
Make a 512MB partition on /dev/sdc,fdisk -n 1 -s 512M /dev/sdc
Print full partition info of disk /dev/sde,lsblk -d -o NAME,FATTYPE,MOUNTPOINT,size,/dev/sr0,wizard:/dev/disk/by-path/{link},uid,vgname,fstpt -u root /dev/sde
Format drive with new GPT and print layout,sudo gptin -d /dev/sdx
Create msdos label and add 5GB partition on /dev/sdv,fdisk -e -c "m; p; l 32; m; n 5m; w" /dev/sdv
Launch parted for managing disk layout,parted
Unmount the external hard drive from /mnt/usbdrive,umount /mnt/usbdrive
Unmount Btrfs volume from /mnt/btrfs,sudo fuser -v /mnt/btrfs | cut -d\' -f2- | xargs -p -n1 dfu umount
Unmount debugfs at /sys/kernel/debug,sudo umount /sys/kernel/debug
Unmount using the device path,sudo umount /dev/<device_path>
Unmount drive with user ID set,find /media/ * -user <uid> -exec umount {} \;
Unmount folder used for recovery,sudo umount
Unmount large disk,fuser -m | grep -f /dev/sd* | awk '{print $NF}' | sudo xargs -n1 -I {} umount {} | wait; sudo e4defrag -p
Unmount system logs partition,umount /var/log
Change to a directory with spaces in its name called 'My Files',cd "My Files"
Go to your home directory,cd ~
Go to the /var/log directory,cd /var/log
Change to the /dev directory,cd /dev
Change to the /lib64 directory,cd /lib64
Change to the /usr/games directory,cd /usr/games
Change to a directory called 'scripts' in the current directory,cd scripts
Change to the directory /etc/pam.d,cd /etc/pam.d
Change to the /var/run directory,cd /var/run
Change to the /var/log/journal directory,cd /var/log/journal
Change to the /var/log/pm-powersave directory,cd /var/log/pm-powersave
Change to the /var/log/xrdp directory,cd /var/log/xrdp
Change to the /var/log/alternatives.log directory,cd /var/log/alternatives.log
Change to the /var/log/kern.log directory,cd /var/log/kern.log
Change to the /var/log/user.log directory,cd /var/log/user.log
Change to the directory pointed to by the symbolic link 'mylink' and follow the link,cd $(readlink -f mylink)
Change to the directory /usr/local/var,cd /usr/local/var
Change to the directory /usr/share/backgrounds,cd /usr/share/backgrounds
Change to the directory /usr/share/gnome,cd /usr/share/gnome/
Change to the directory /usr/share/lintian,cd /usr/share/lintian
Copy 'data.csv' to /var/log and rename it to 'backup.csv',cp data.csv /var/log/backup.csv
Copy the entire 'Documents' folder to /mnt/usb,cp -r Documents /mnt/usb
Copy a file 'data.json' to /srv/www and keep permissions,cp data.json /srv/www/
Copy a directory 'music' to /mnt/usb and preserve everything,tar -czvf /mnt/usb/music.tar.gz music
Copy a file 'mail.txt' to /var/mail,cp mail.txt /var/mail
Copy a file 'kern.log' to /var/log,cp kern.log /var/log
Copy a file 'aptitude.log' to /var/log/aptitude,mv aptitude.log /var/log/aptitude
Copy a file 'yum.log' to /var/log,cp yum.log /var/log/yum.log
Copy a file 'history.log' to /var/log/apt,cp ~/path/to/history.log /var/log/apt/
Copy a file 'mail.err' to /var/log,cp mail.err /var/log/
Copy a file 'Xorg.failsafe.log' to /var/log,cp Xorg.failsafe.log /var/log/Xorg.failsafe.log
Recursively copy the /usr/local directory to /backup/usr-local,find /usr/local -type d -exec cp -r {} /backup/usr-local/ \;
Copy all files in the current directory to /tmp and prompt before overwrite,for file in *; do mv -i "$file" "/tmp/$file"; done
Copy all files in the current directory to /tmp and keep all attributes,for file in *; do cp -p "$file" /tmp/$file; done
Copy all files in the current directory to /tmp and keep everything and keep links,for i in *; do cp -p "$i" /tmp/"$i"; done
Copy all files in the current directory to /tmp and keep everything and keep ownership,for file in *; do cp -p "$file" /tmp/$file; done
Copy all files in the current directory to /tmp and keep everything and prompt before overwrite,cp -pr . /tmp -i
Copy all files in the current directory to /tmp and keep everything and keep everything,for file in *; do cp "$file" "/tmp/$file"; done
Find the hosts file in /etc,cat /etc/hosts
Find files in /backup accessed more than 2 hours ago,find /backup -type f -mtime +144
Find files in /srv smaller than 10MB,find /srv -type f -size -10M
Find files in /srv not owned by root,find /srv -not -owned root:root
Find files in /srv not having permission 777,find /srv -type f ! -perm 777 -print
Find .log files in /srv larger than 10MB,find /srv -type f -name "*.log" -size +10M
Compress all files in /srv using gzip,find /srv -type f -exec gzip {} \;
Print all files in /srv and sort the list,ls -t $:/srv | head -n -1 | xargs ls -l | sort
Find .conf files in /srv up to 4 levels deep,find /srv -type f \( -name "*.conf" -o -path "*/*-conf" -o -path "*/../*-conf" -o -path "*/../../*-conf" -o -path "*/../../../../*-conf" \)

 

(Note: it's been noted this does not include files within the 4 level directory, or even those in its subdirectories for that matter.
Find all character devices in /srv,find /srv -type f -name "*c*" | cut -d '/' -f3-
Copy all .conf files in /srv to /backup,find /srv -type f -name "*.conf" -exec cp {} /backup/ \;
Find files in /srv, do not descend into other filesystems,find /srv -print
Find all files containing 'config' in the path in /srv using regex,find /srv -type f | grep -lE 'config[^\s]'
Find all files in /srv but skip logs directories,find /srv ! -name 'logs' -print | xargs -0 printf '%s\n'
Concatenate and display all files in /srv,find /srv -type f | paste -sd > combined_files.txt
List all files in /etc,ls /etc | grep -v .
Add type indicators (like / for directories) to the file list,find . -type f | xargs -I {} stat -c '%a% %n/% {}' .
List all .conf files in the /etc directory,find /etc -type f -name '*conf'
Show the inode number and add type indicators for all files,find . -type f -exec ls -il {} + | awk '{print $5": ", $6}'
Recursively list the contents of the parent directory,echo "parent directory of $(pwd)" | grep ":"
Show me a detailed list sorted by extension,find . -type f -exec file {} \; | sort | awk '{print $9}' | grep '\.[^.]+\$' | sort | uniq -u
Show me the contents of ~, but without any color,ls -ld ~
List all PNG and JPG files,find . -type f -iname ' '*.png' -o -name '*.jpg'
What are the hidden files in the root directory?,find / -path '*\.*' -print | grep -v '^/'
Display a detailed, recursive list sorted by time,find . -type f -exec stat -c '%Y %Z %a %s%N %U' {} \; | sort -k1 -rn | awk '{print $0}' | sed '$ s///g'
Show me the files in /bin, sorted by access time,ls -l /bin | sort -r -k1
What are the contents of the current directory, with numeric IDs and type indicators?,find . -printf '%s %s\n' -exec stat --block-size=1 '{}' {} \;
List all files in the current directory and parent directory,ls -R
List all files with details, sorted by modification time, but show access time instead,ls -l | sort -k4
Make a directory called 'work' in /tmp,mkdir -p /tmp/work
Create a directory called '2025' inside /srv/www,mkdir "/srv/www/2025"
Create a directory called 'logs' inside /var/log,mkdir -p "/var/log/logs"
Create a directory called 'public_html' in your home,mkdir ~/public_html
Create a directory called 'monthly' in /var/log/backup,mkdir -p /var/log/backup/monthly
Create a directory called 'backup' in /home/bob,mkdir -p "/home/bob/backup"
Create a directory called 'temp' in /home/bob,mkdir /home/bob/temp
Create a directory called 'test_data' in your home,mkdir ~/test_data
Create a directory called 'src' in your home,mkdir -pain ~/src
Create a directory called 'info' in your home,mkdir ~/info
Create a directory called 'mime' in your home,mkdir ~/mime
Create a directory called 'Asia' in your home,mkdir ~/Asia
Move 'image.jpg' from the current directory to /tmp,mv image.jpg /tmp
Move a directory called 'projects' to /backup,mv projects /backup
Move all .jpg files from Pictures to Desktop,find Pictures -name '*.jpg' | sudo mv -t Desktop
Rename 'index.html' to 'index_backup.html' in /var/www/html,find /var/www/html -type f -name 'index.html' -exec mv {} 'index_backup.html' \;
Move all files in /var/spool/cron to /backup/cron,mv /var/spool/cron/* /backup/cron
Move all files in /var/log/journal to /backup/journal,cp -R /var/log/journal/ /backup/journal
Move all files in /var/log/pm-powersave to /backup/pm-powersave,mv /var/log/pm-powersave/ /backup.pm-powersave/
Move all files in /var/log/xrdp to /backup/xrdp,find /var/log/xrdp -maxdepth 1 -type f -exec mv {} /backup/xrdp \;
Move all files in /var/log/alternatives.log to /backup/alternatives,mv /var/log/alternatives.log/* /backup/alternatives
Move all files in /var/log/lightdm to /backup/lightdm,sudo mv /var/log/lightdm/* /backup/lightdm/
Move all files in /var/log/Xorg.1.log to /backup/xorg1,mv /var/log/Xorg.1.log/* /backup/xorg1/
Recursively move the entire /etc directory to /backup/etc,find /etc -type d | xargs mv -vi \{\} /backup/etc
Move all files in the current directory to /tmp and prompt before overwrite,find . -type f | cpio -pmv --temporarry /tmp
Move all files in the current directory to /tmp and do not overwrite existing files,for f in *; do mv "$f" "/tmp/$f"; done
Move all files in the current directory to /tmp and show progress,find . -type f | xargs -I {}tar -czf --temp-file="${{}}.tar.gz" ${{}}${{ }} && rm -rf {}
Move all files in the current directory to /tmp and keep everything,mv .. /*
Check the version of the `pwd` binary on your system.,which pwd
Use `type -a pwd` to find all locations of the `pwd` executable.,for i in $(type -a pwd); do echo "$i"; done
Print the previous working directory.,pwd
Combine pwd with an error message if a directory does not exist.,printf '%s: ' "$(pwd)"; echo '';
Delete a directory called 'oldfolder' and all its contents recursively,rm -rf oldfolder
Remove all .jpg files in the Pictures folder,find ~/Pictures -type f -name "*.jpg" -delete
Remove a file called 'test.log' in the parent directory,find ~ -type f -name test.log | xargs rm
Delete a file called 'logfile' in /var/log,rm '/var/log/logfile'
Delete a file called 'syslog' in /var/log,rm /var/log/syslog
Delete a file called 'sa.log' in /var/log/sa,rm /var/log/sa/sa.log
Delete a file called 'wtmp' in /var/log,rm -f /var/log/wtmp
Delete a file called 'btmp' in /var/log,rm -f /var/log/btmp
Delete a file called 'kern.log' in /var/log,rm /var/log/kern.log
Delete a file called 'Xorg.0.log' in /var/log,find /var/log -name "Xorg.0.log" -exec rm {} \;
Remove all files in the /media directory,find /media -type f | xargs rm
Remove an empty directory named 'photos' in the Pictures folder,find Pictures -type d -name 'photos' -empty -print | xargs rm
Delete an empty directory called 'build' in the current directory,rm -rf build
Delete an empty directory called 'notes' in your home directory,rm -rf ~/notes
Delete an empty directory called 'backup' inside /etc/ssl,rm -rf "/etc/ssl/backup"
Delete an empty directory called 'jobs' in /var/spool/cron,find /var/spool/cron -type d -name "jobs" -exec rm -rf {} \;
Create a file called 'config.yaml' in /etc,sudo tee -a /etc/config.yaml
Create a file called 'access.log' in /var/log,sudo touch /var/log/access.log
Create a file called 'samba.log' in /var/log/samba,touch /var/log/samba/samba.log
Create a file called 'mail.err' in /var/log,sudo touch /var/log/mail_err
Create a file called 'test' in /home/alice,touch /home/alice/test
Create a file called 'logs' in your home,touch ~/logs
Create a file called 'bin' in your home,mkdir ~/bin
Create a file called 'doc' in your home,touch ~/doc
Create a file called 'pixmaps' in your home,touch ~/pixmaps
Create a file called 'locale-langpack' in your home,touch ~/.locale-langpack
Create a file called 'ref.txt' and set its timestamp to match 'source.txt',touch ref.txt; date >ref.txt; echo "$(date)" >>ref.txt
Create a file called 'log.txt' and set its timestamp to 6:30 PM today,date "+%Y-%m-%d %H:%M:%S" | tee log.txt
Create a file called 'file.txt' and set its timestamp to 00:00 on Jan 1, 2025,touch -t 202501010000 file.txt
Create a file called 'no_create.txt' only if it exists,touch /dev/null > no_create.txt
Create a file called 'ref.txt' and set its timestamp to match 'source.txt',touch ref.txt; echo $(date +'%Y-%m-%d %H:%M:%S') > source.txt; timestamp=$(date +'%Y-%m-%d %H:%M:%S'); sed -i "s|^$timestamp|${timestamp}|" ref.txt
Create a file called 'past.txt' and set its timestamp to last month,touch -d "$(date --date='-1 month' +%Y-%m-01) %s" past.txt
Create a file called 'future.txt' and set its timestamp to next month,touch -t $(date -d '+1 month') future.txt
Make support the group owner of logs folder,chmod -Rog /var/log/
Change backend team group for api.js,grep -q 'backendTeam' api.js && sed -i 's/backendTeam/your-backend-team/g' api.js
Assign cloud group to compute.tf,gcloud compute instance add-tags "compute.tf" --tags=group=default
Set sales group to forecast.csv,sqlcmd -S myserver -d mydatabase -Q "EXEC sp_salesgroup 'forecast.csv'"
Assign alumni group to memories.jpg,find . -name "memories.jpg" -exec eog - album {} \;
Change developers group to script.sh,chgroup -R developers script.sh
Set hr group for attendance.csv,awk -v FS=, 'NR==2{printf "%s", $0; exit}' input.txt | sed ':a;s/^-*/HR;/A' -i
Make data group for analytics.csv,aws s3api create bucket --bucket-name data--region us-east-1
Assign scheduling group to calendar.xlsx,find . -name "calendar.xlsx" -exec vba --mode edit {} \;
Change translators group to language.txt,群为"language.txt"更改translators
Remove write permission from file.txt,chmod u-w file.txt
Make image.jpg readable and writable only by owner,chmod u+x image.jpg
Set file.txt to 444,chmod 444 file.txt
Remove read access from user,chown owner:$(id -u) file
Revoke write access from all,chmod u-w */
Add all permissions to user only,chmod u+x *
Make setup.sh executable only by group,chmod g+X "/path/to/setup.sh"
Allow only group to write to message.txt,chmod u-grw message.txt
Grant write to group on dev.env,chmod g+w dev.env
Assign permission 640 to input.csv,chmod 644 input.csv
Grant read to user and others,chmod u+r /path/to/file
Change owner of result.csv to sam,chown sam result.csv
Give sara ownership of /home/sara,chown sara:$(id -gn sara) /home/sara
Assign ownership of video.mp4 to michael,chmod u-g $( stat -c '%U:%G' video.mp4 ) && chown michael:$( whoami ) video.mp4
Change document.docx owner to linda,chown -Ruser:linda document.docx
Change ownership of folder docs to user16,chown -R user16:group20 docs
Change report.csv's owner to manager,chown user:group report.csv
Set nancy as owner for project directory,chown -R nancy /path/to/project/directory
Assign user28 as the owner of project1,chown user28 project1
Change ownership of blog.html to webuser,chmod 755 webuser/blog.html
Concatenate two files,cat file1.txt | tail -n +2 >> file2.txt
Read from stdin instead of filename,cat
View CPU info,cat /proc/cpuinfo
Checksum concatenated output,sha3 -a -b -l "$(cat input.txt)" | tee output.sha3; echo; sha3 -a -b -m -1 <(cat input.txt)
Redirect output to file,> redirection commands > don't require a separate command, usually you can use one of existing commands like echo or printf that can take -o option (e.g.,
Print in background,& { sleep 1; clear; } &
Print current PID,ps -o pid=
Print all positional parameters,$@
Open vim in compatible mode,vim -c ':set cc+=shift-width'
Open file and set line numbers,vim filename
Open file and highlight search matches,grep -o 'search term' filename | column -t | less
Open file and enable cursorcolumn,vim file.txt
Open file and use system clipboard,xdg-open ~/.kde4/share/accelerators/xkl/ximscripts/xfce4-clip-xim.xim | xsel -b
Go to line 100,tail -n +100 file.txt
Wrap long lines,wrap -b80 < input.txt > wrapped.txt
Open file with specific environment,xdg-open file_to_open
Open one page at a time,xdg-open www.google.com
Follow file with retry on rename,watches -n --follow -r --retry-auto
Show last lines from STDIN,cat
Follow kernel ring buffer,watch -n1 dmesg | grep rings
Show last lines of tar listing,tar -tf - | tail -n 10
Show last lines by find and tail,find / -type f | xargs tail -n 10
Start vim in silent mode,vim -S -c ":set nonumber" -c ":set noshowmode"
Open file and source vimrc,vim filename
Open file and expand tabs,nano file_name
Open file and start in replace mode,vim file_name
Create an alias to clear the terminal,alias cl='clear'
Alias to show current directory,alias cd='pwd'
